rank,user_id,final_score,behavior_score,style_score,score_professionalism,score_charisma,score_expertise,kw_professional_count,kw_logistics_count,kw_charisma_count,kw_expertise_count,text_word_count,text_digit_count,text_unique_ratio,user_segment_marketing,user_city,user_region,ad_category_1,ad_category_2,ad_category_3,rating_seller,reviews_count,response_time_minutes,comments_per_ad_avg,comment_length_avg,comment_sentiment_avg,questions_per_ad_avg,followers_count,total_ads_last_12m,total_deals_last_12m,deal_success_rate
892,56d6b55d03583889,70.78,73.21,65.12,0.6627747775157831,0.5693149260921376,0.7176428082452271,5,2,2,1,49,3,0.8775510204081632,Активный,Уфа,Приволжский,Электроника,Ноутбуки,Dell,4.8,175,21.7,5.5,39.1,0.83,2.9,189,131,101,0.92
893,961a66e675fbd609,70.77,75.32,60.15,0.6812783651530134,0.4099395299307827,0.6866534824167745,5,1,2,1,45,3,0.8222222222222222,Новичок,Нижний Новгород,Приволжский,Хобби и отдых,Коллекционирование,Монеты,5.0,254,15.4,2.8,58.3,0.51,3.0,321,190,103,0.86
894,8eb9cbb57f7ad832,70.77,72.29,67.21,0.6626226515554878,0.6847011992596537,0.6721451028117948,5,4,3,2,19,0,0.8947368421052632,Постоянный клиент,Новосибирск,Сибирский,Дом и сад,Кухонная техника,Bosch,4.8,124,36.6,5.8,25.5,1.0,2.3,185,93,65,0.86
895,b2d86121999fa9b9,70.75,71.8,68.32,0.6206942014654802,0.7727732562561801,0.6770422910169621,5,3,4,2,18,0,0.8333333333333334,Постоянный клиент,Омск,Сибирский,Услуги,Доставка,Грузчики,4.6,285,,8.0,31.1,0.93,9.3,93,212,137,0.72
896,437f3765e8c0b085,70.75,74.97,60.91,0.5311325777743973,0.6502459369691438,0.6717533784640348,3,2,6,2,48,0,0.9166666666666666,Активный,Пермь,Приволжский,Электроника,Игровые приставки,Microsoft,4.9,387,14.6,2.5,5.1,0.82,0.9,300,290,274,0.99
897,052fab8071ac26af,70.75,71.8,68.32,0.6206942014654802,0.7727732562561801,0.6770422910169621,5,3,4,2,18,0,0.8333333333333334,Постоянный клиент,Омск,Сибирский,Услуги,Доставка,Грузчики,4.6,285,,8.0,31.1,0.93,9.3,93,212,137,0.72
898,213ed4121fa01bf6,70.75,76.72,56.79,0.45502142440607496,0.5555304125148957,0.7308904439542608,2,4,5,1,18,4,0.9444444444444444,Постоянный клиент,Воронеж,Центральный,Авто,Автомобили,BMW,4.9,136,25.6,2.3,19.2,0.65,9.6,154,99,65,0.82
899,4d4c09ee9d0c01e3,70.75,73.92,63.37,0.5967090083922821,0.675458279455389,0.6411709895793717,4,4,5,1,19,0,0.8947368421052632,Спящий,Краснодар,Южный,Электроника,Смартфоны и телефоны,Realme,4.9,188,38.9,1.4,29.3,0.91,5.3,555,140,60,0.84
900,5e5a7dbfebda43e3,70.74,75.2,60.33,0.5416799776881924,0.7245911614817069,0.5641439111584392,6,1,3,0,16,0,0.875,Новичок,Москва,Центральный,Услуги,Ремонт,Телефонов,4.8,133,120.5,6.2,48.0,0.87,8.2,336,100,77,0.95
901,5a566c318d6df3c9,70.74,71.72,68.46,0.7968357800258614,0.5219955122841713,0.6975830988058112,6,4,4,2,20,0,0.9,Постоянный клиент,Казань,Приволжский,Услуги,Ремонт,Квартир,5.0,124,29.5,1.0,21.1,0.8,4.3,149,96,62,0.8
902,39cb695971a2caa9,70.73,73.63,63.96,0.703131259349408,0.521410461195203,0.6731358231282168,5,1,3,1,18,3,0.9444444444444444,Активный,Уфа,Приволжский,Хобби и отдых,Музыкальные инструменты,Ударные,5.0,129,11.1,5.8,31.6,0.51,4.3,157,94,45,0.81
903,48ef5b8c14936ad9,70.72,70.89,70.32,0.7271544839126797,0.7630783955782053,0.6112161202809259,5,3,4,2,20,0,0.95,Новичок,Санкт-Петербург,Северо-Западный,Электроника,Игровые приставки,Nintendo,4.7,303,10.5,3.6,55.5,0.96,2.7,230,227,119,0.73
904,86bdfc1e75f2e702,70.71,75.41,59.75,0.6784995309449557,0.5542208615400218,0.5326158058872748,6,2,2,0,29,0,0.9655172413793104,Новичок,Ростов-на-Дону,Южный,Недвижимость,Коммерческая,Офисы,4.6,407,16.9,6.3,12.3,0.84,4.9,288,303,274,0.87
905,2eff54c1c349651a,70.71,71.07,69.86,0.7529930782688066,0.6408470880555767,0.6838410537258183,8,2,3,2,21,0,0.7142857142857143,Активный,Воронеж,Центральный,Авто,Запчасти,Toyota,5.0,142,39.9,5.0,30.1,0.81,3.6,346,108,58,0.8
906,00270f03a725dcd3,70.71,74.27,62.41,0.7227580436601506,0.7006459014730865,0.4161278872239548,6,1,3,0,17,0,0.8823529411764706,Новичок,Самара,Приволжский,Недвижимость,Квартиры,Новостройка,4.8,96,7.9,5.9,62.3,0.92,3.6,76,72,67,0.76
907,59c1b8b88f90954a,70.71,72.52,66.48,0.7290154914936233,0.6643017418422453,0.5797533024010547,5,3,4,0,21,5,0.9523809523809523,Постоянный клиент,Владивосток,Дальневосточный,Электроника,Смартфоны и телефоны,Samsung,4.7,150,10.1,9.2,32.6,0.55,3.7,176,110,83,0.84
908,9d5161970686d515,70.7,80.68,47.42,0.6180243908623007,0.3979361578053295,0.35881569939910246,3,3,2,0,13,0,0.8461538461538461,Активный,Ростов-на-Дону,Южный,Одежда и обувь,Одежда,Куртки,5.0,97,11.8,3.4,22.8,0.62,5.6,281,70,43,0.69
909,81d9a4551f758f71,70.7,76.41,57.38,0.5941735757206967,0.5852146243756498,0.5351721558784006,3,4,3,1,17,0,0.7647058823529411,Новичок,Владивосток,Дальневосточный,Хобби и отдых,Коллекционирование,Карточки,4.8,135,9.1,3.3,17.6,0.88,2.2,318,101,62,0.82
910,af6bb16bdfa9c27d,70.69,74.92,60.81,0.6273801374204508,0.5977662838163332,0.5928862097816994,6,0,3,0,16,2,0.9375,Постоянный клиент,Воронеж,Центральный,Электроника,Смартфоны и телефоны,Samsung,5.0,103,27.6,6.4,30.8,0.72,4.5,123,78,48,0.95
911,f33cc433f1e3f0f6,70.69,78.41,52.67,0.6115945336071601,0.4889816434674577,0.4513349053015897,3,5,8,0,47,0,0.8297872340425532,Активный,Самара,Приволжский,Недвижимость,Коммерческая,Торговые площади,5.0,252,18.5,0.9,14.5,0.73,1.7,24,188,152,0.9
912,ab5f2c23d2d2431c,70.68,74.01,62.92,0.705253416495525,0.5091104434471743,0.6477517050784717,5,1,2,2,38,0,0.8947368421052632,Спящий,Владивосток,Дальневосточный,Услуги,Обучение,Программирование,5.0,199,10.7,3.5,25.6,0.78,1.3,4519,148,65,0.89
913,b3190b4af701cf57,70.68,73.76,63.49,0.6913567100225655,0.4578813924596232,0.7365425572373926,6,3,3,2,19,0,0.7368421052631579,Активный,Нижний Новгород,Приволжский,Дети и игрушки,Конструкторы,LEGO,4.7,146,28.9,2.1,36.9,0.55,6.1,570,108,95,0.83
914,fd6a3b0ff96de4e5,70.68,75.4,59.66,0.45604066834005225,0.5998605512030628,0.7807193022489288,2,4,3,2,29,3,0.896551724137931,Спящий,Краснодар,Южный,Электроника,Игровые приставки,Nintendo,5.0,397,35.0,2.4,58.2,0.87,8.1,192,295,229,0.76
915,e2a61d855f3eb051,70.68,75.37,59.73,0.6792981922365051,0.5510693187292411,0.5342448213787683,4,3,5,1,20,2,0.9,Спящий,Владивосток,Дальневосточный,Электроника,Смартфоны и телефоны,Apple,5.0,211,20.5,2.2,56.8,0.37,2.4,131,157,95,0.66
916,783ae6e4ac59657f,70.67,72.72,65.91,0.6711594533607159,0.5863105651479423,0.7157317258690196,4,5,4,2,19,0,0.8947368421052632,Постоянный клиент,Санкт-Петербург,Северо-Западный,Услуги,Обучение,Программирование,4.8,297,16.2,6.4,30.5,0.56,4.4,15,223,111,0.83
917,c4c813109e778cf4,70.67,72.23,67.03,0.6508506376613169,0.6519820744910119,0.7144196394614741,4,4,5,3,22,0,0.8636363636363636,Активный,Краснодар,Южный,Электроника,Игровые приставки,Sony,4.6,309,3.2,1.3,43.3,0.78,2.4,470,229,159,0.84
918,6ae546bc675702c5,70.66,71.88,67.81,0.7181968002839685,0.7129541593772977,0.5899172181232727,5,4,3,1,19,0,0.8947368421052632,Новичок,Ростов-на-Дону,Южный,Недвижимость,"Дома, дачи, коттеджи",Аренда,4.7,131,15.9,5.5,44.6,0.82,2.6,1653,97,87,0.86
919,ac4d827ce901f302,70.66,75.83,58.6,0.7169797926016075,0.5589513450470323,0.43844856874825694,5,2,2,0,13,0,0.8461538461538461,Постоянный клиент,Краснодар,Южный,Дом и сад,Мебель,Шкафы,4.8,123,10.5,3.4,60.5,0.79,2.2,631,93,67,0.99
920,0bfbfce837e85f12,70.66,75.83,58.6,0.7169797926016075,0.5589513450470323,0.43844856874825694,5,2,2,0,13,0,0.8461538461538461,Постоянный клиент,Краснодар,Южный,Дом и сад,Мебель,Шкафы,4.8,123,10.5,3.4,60.5,0.79,2.2,631,93,67,0.99
921,86cda3f1ee37bda6,70.66,75.47,59.42,0.7183514616769353,0.29062206840597343,0.7323337390025608,5,2,0,2,51,0,0.8431372549019608,Постоянный клиент,Ростов-на-Дону,Южный,Электроника,Игровые приставки,Microsoft,4.9,189,15.4,2.9,41.8,0.54,3.3,422,141,74,0.88
922,6e3c97c724ccbfbd,70.66,72.27,66.9,0.7858751045865978,0.6602368094115261,0.5217641540528891,6,3,2,0,21,0,0.8571428571428571,Активный,Ростов-на-Дону,Южный,Услуги,Ремонт,Бытовой техники,4.7,165,10.8,5.2,56.1,1.0,4.1,335,125,118,0.88
923,49d96a3aa3a1b135,70.65,79.29,50.51,0.5286909561116604,0.4595573134555412,0.5192496387008443,3,3,3,1,17,0,0.7647058823529411,Новичок,Казань,Приволжский,Хобби и отдых,Музыкальные инструменты,Синтезаторы,5.0,172,28.9,1.9,47.1,0.45,3.7,1243,131,120,0.7
924,610d11a3cdb56705,70.65,74.78,61.0,0.8010902360487818,0.578798078142035,0.3863517659288558,5,3,4,0,20,0,0.85,Активный,Воронеж,Центральный,Хобби и отдых,Винтажная одежда,Levi's,5.0,121,13.4,1.2,52.0,0.73,3.1,241,89,73,0.7
925,d9baeea7269a1696,70.65,69.87,72.46,0.6248700590755814,0.8420894500646535,0.7401815369792856,4,3,4,2,18,3,0.8333333333333334,Премиум,Омск,Сибирский,Услуги,Обучение,Программирование,4.7,188,13.4,7.3,70.6,0.98,1.1,130,142,67,0.99
926,20838c6bead1bcb9,70.64,73.58,63.77,0.6416216627367461,0.6317556603534393,0.638551887629624,6,2,2,1,47,0,0.8936170212765957,Уходящий,Казань,Приволжский,Электроника,Аудио,Sony,4.9,249,83.2,7.1,49.9,0.81,2.6,364,184,79,0.93
927,31ef7be74d178f34,70.64,72.84,65.52,0.6393727339570497,0.7164327730027128,0.6151790015466139,4,4,5,2,21,0,0.9047619047619048,Спящий,Москва,Центральный,Авто,Шины и диски,Continental,5.0,163,32.9,3.4,49.7,0.8,3.5,114,123,83,0.67
928,d78ce925c7c766a6,70.64,71.29,69.12,0.8191577292664994,0.5431517963540478,0.6686043710859259,6,2,4,2,18,0,0.8333333333333334,Постоянный клиент,Самара,Приволжский,Услуги,Обучение,Вождение,5.0,203,13.1,2.7,24.0,0.71,1.1,78,152,93,0.99
929,51746fcf4a6230d5,70.64,81.61,45.05,0.5140640450292843,0.3446103039983774,0.47164372100098884,4,2,0,0,29,0,0.7931034482758621,Уходящий,Челябинск,Уральский,Дом и сад,Мебель,Диваны,4.6,493,20.5,2.1,22.0,0.92,12.8,292,373,174,0.73
930,f6c9a5ce85452dd4,70.64,73.39,64.24,0.6899850409472376,0.5848805811211684,0.6365907304581526,5,4,3,1,31,0,0.9032258064516129,Спящий,Краснодар,Южный,Электроника,Аудио,Sony,4.6,532,15.0,7.0,36.5,0.5,4.8,452,398,176,0.83
931,60f1f95dd8111cd5,70.62,76.01,58.05,0.4545143378717579,0.559509140234781,0.7694252174133517,2,4,4,1,16,3,1.0,Новичок,Санкт-Петербург,Северо-Западный,Недвижимость,Квартиры,Аренда,4.6,134,8.9,0.3,53.3,0.82,7.1,102,98,88,0.97
932,f0bdf20f427054fc,70.61,79.02,51.01,0.3671636114702974,0.7129262696179104,0.49788227986105826,2,0,4,1,13,0,1.0,Премиум,Краснодар,Южный,Хобби и отдых,Винтажная одежда,Adidas,4.9,125,9.9,4.0,42.3,0.75,5.6,573,95,47,0.71
933,5cebc329eb620067,70.61,76.36,57.18,0.46628128090058574,0.5696445323394437,0.7145698638472655,4,1,2,1,16,6,0.9375,Постоянный клиент,Ростов-на-Дону,Южный,Электроника,Ноутбуки,HP,4.9,153,39.9,5.5,65.7,0.77,3.7,134,112,83,0.89
934,47a47beeb2aeb043,70.61,76.36,57.18,0.46628128090058574,0.5696445323394437,0.7145698638472655,4,1,2,1,16,6,0.9375,Постоянный клиент,Ростов-на-Дону,Южный,Электроника,Ноутбуки,HP,4.9,153,39.9,5.5,65.7,0.77,3.7,134,112,83,0.89
935,21141da494264303,70.61,73.96,62.79,0.5583326994751655,0.6837535812986486,0.6648519307319795,4,1,4,1,14,0,0.9285714285714286,Новичок,Омск,Сибирский,Дом и сад,Кухонная техника,Redmond,4.9,120,16.7,3.8,32.6,0.93,5.2,74,89,56,0.99
936,89187801ce36769e,70.61,75.84,58.4,0.8383712380517736,0.40762658147612896,0.4210757840825537,6,2,3,0,35,0,0.9428571428571428,Постоянный клиент,Уфа,Приволжский,Дом и сад,Инструменты,Makita,5.0,165,9.2,2.1,22.1,0.63,1.6,131,123,94,0.86
937,6a04757c72857671,70.61,76.27,57.4,0.6744859410258361,0.5372277579168885,0.47670317689713754,5,1,3,0,13,0,0.9230769230769231,Постоянный клиент,Уфа,Приволжский,Одежда и обувь,Аксессуары,Очки,4.8,132,4.3,2.1,7.5,1.0,3.2,196,100,79,0.99
938,2e8a515c8248cdef,70.6,73.51,63.81,0.6971679217058392,0.6231643467457721,0.5743281103420299,7,0,2,1,15,0,0.7333333333333333,Новичок,Красноярск,Сибирский,Недвижимость,"Дома, дачи, коттеджи",Аренда,4.9,125,15.3,6.4,38.6,0.82,3.4,934,95,63,0.85
939,1ac0b4994b10c17d,70.6,74.01,62.64,0.7102152582338176,0.4906284069876525,0.6504690550442433,4,4,3,1,18,3,0.9444444444444444,Новичок,Самара,Приволжский,Дети и игрушки,Коляски,Anex,4.9,159,12.0,2.7,53.2,0.68,1.5,51,119,57,0.95
940,3d9493ea5d697a97,70.6,74.12,62.38,0.7052762353895693,0.5600244669252807,0.5790376765294998,6,0,3,0,15,4,0.9333333333333333,Постоянный клиент,Владивосток,Дальневосточный,Авто,Автомобили,Volkswagen,5.0,104,13.2,5.5,25.0,0.6,8.2,416,77,58,0.84
941,24e17703dcc098f1,70.6,74.12,62.38,0.7052762353895693,0.5600244669252807,0.5790376765294998,6,0,3,0,15,4,0.9333333333333333,Постоянный клиент,Владивосток,Дальневосточный,Авто,Автомобили,Volkswagen,5.0,104,13.2,5.5,25.0,0.6,8.2,416,77,58,0.84
942,245050cc2abb04ba,70.59,73.11,64.69,0.8206663117060928,0.43515187241702796,0.6270232752719251,7,3,3,1,20,0,0.95,Активный,Санкт-Петербург,Северо-Западный,Электроника,Аудио,Apple,4.7,196,10.1,0.5,46.3,0.61,3.2,642,146,62,0.88
943,415a47564ed9276b,70.59,72.38,66.41,0.7045308181841231,0.5633439821505539,0.7110310336959001,4,4,3,2,21,0,0.8571428571428571,Активный,Краснодар,Южный,Авто,Шины и диски,Continental,5.0,111,19.0,8.1,34.8,0.5,7.6,182,84,53,0.77
944,53913a6064572cc4,70.59,76.61,56.54,0.6558454400243401,0.5377570294870819,0.4725399964503943,4,2,4,0,13,0,1.0,Активный,Екатеринбург,Уральский,Недвижимость,Квартиры,Новостройка,5.0,74,16.2,2.9,31.7,0.59,9.3,144,56,52,0.86
945,67f782134e61191d,70.59,77.63,54.14,0.37478512208108317,0.503204786896884,0.8018990390710176,2,2,1,2,13,3,0.9230769230769231,Премиум,Ростов-на-Дону,Южный,Услуги,Обучение,Программирование,4.5,128,7.4,9.1,35.9,0.81,6.3,92,96,57,0.94
946,64305f51f32afe9c,70.58,71.4,68.64,0.6372759311376487,0.8768914327730026,0.5615374863720495,5,5,5,0,22,0,0.7727272727272727,Спящий,Санкт-Петербург,Северо-Западный,Дом и сад,Инструменты,Metabo,4.8,158,61.7,8.0,38.7,0.98,4.8,257,114,94,0.93
947,de6499489be9faa1,70.58,80.96,46.37,0.6000405669227453,0.19875193326741208,0.546856697345402,4,2,0,1,31,0,0.967741935483871,Премиум,Самара,Приволжский,Хобби и отдых,Винтажная одежда,Adidas,5.0,269,25.6,3.3,30.7,0.32,3.8,79,203,119,0.71
948,d2275dd07bcc1ba4,70.58,74.4,61.66,0.5505894880961436,0.6203227605790927,0.701045232118861,4,3,2,3,16,0,0.8125,Постоянный клиент,Омск,Сибирский,Авто,Запчасти,Hyundai/Kia,4.7,112,26.8,9.9,11.3,1.0,4.9,203,84,48,0.76
949,fb932e4f8be5ed54,70.58,75.35,59.44,0.4397378362617581,0.5654071904870566,0.8296873811515936,2,6,9,1,49,7,0.7755102040816326,Активный,Красноярск,Сибирский,Авто,Автомобили,Toyota,5.0,118,51.7,1.5,21.4,0.81,5.8,51,89,79,0.99
950,8f2497c4d561464f,70.58,71.4,68.64,0.6372759311376487,0.8768914327730026,0.5615374863720495,5,5,5,0,22,0,0.7727272727272727,Спящий,Санкт-Петербург,Северо-Западный,Дом и сад,Инструменты,Metabo,4.8,158,61.7,8.0,38.7,0.98,4.8,257,114,94,0.93
951,16b14df70a87bad0,70.57,75.47,59.12,0.6604726046499836,0.35176339342308766,0.7384048325346722,5,2,1,2,15,0,0.8666666666666667,Уходящий,Москва,Центральный,Услуги,Ремонт,Квартир,5.0,123,34.6,0.9,29.5,0.91,4.5,343,91,52,0.93
952,058e8c918d120bc0,70.57,70.94,69.71,0.6487411576785579,0.7139689663040998,0.7447535559443219,5,3,4,2,18,0,0.8333333333333334,Постоянный клиент,Красноярск,Сибирский,Услуги,Обучение,Вождение,4.3,128,9.1,4.2,29.4,0.92,3.0,164,99,84,0.96
953,c871c50e028783cf,70.57,73.94,62.7,0.605266093658883,0.5264952714180675,0.7564571131563602,6,0,3,2,15,0,0.8,Новичок,Воронеж,Центральный,Услуги,Обучение,Вождение,5.0,83,35.4,3.0,37.6,0.65,7.9,411,59,37,0.91
954,9e7bf088485eb5dc,70.57,77.15,55.23,0.7494231890672144,0.3800169873988996,0.46160340762151064,5,2,0,0,46,0,0.8478260869565217,Активный,Ростов-на-Дону,Южный,Недвижимость,Коммерческая,Склады,5.0,343,15.0,8.8,26.6,0.62,1.9,168,256,204,0.9
955,5c378fc884d60cd4,70.56,75.91,58.1,0.40532947947567255,0.6772723815319084,0.7187938946781269,4,0,4,1,15,3,1.0,Активный,Челябинск,Уральский,Авто,Запчасти,Mercedes-Benz,5.0,157,99.7,3.9,40.1,0.75,5.0,223,118,47,0.92
